Sample,gyr_y_Autocorrelation,gyr_y_Centroid,gyr_y_Curve distance,gyr_y_Fundamental frequency,gyr_y_Histogram_0,gyr_y_Histogram_1,gyr_y_Histogram_2,gyr_y_Histogram_3,gyr_y_Histogram_4,gyr_y_Histogram_5,gyr_y_Histogram_6,gyr_y_Histogram_7,gyr_y_Histogram_8,gyr_y_Histogram_9,gyr_y_Interquartile range,gyr_y_Kurtosis,gyr_y_Linear regression,gyr_y_Max,gyr_y_Max power spectrum,gyr_y_Maximum frequency,gyr_y_Maximum peaks,gyr_y_Mean,gyr_y_Mean absolute deviation,gyr_y_Mean absolute diff,gyr_y_Mean diff,gyr_y_Median,gyr_y_Median absolute deviation,gyr_y_Median absolute diff,gyr_y_Median diff,gyr_y_Median frequency,gyr_y_Min,gyr_y_Minimum peaks,gyr_y_Root mean square,gyr_y_Signal distance,gyr_y_Skewness,gyr_y_Spectral centroid,gyr_y_Spectral decrease,gyr_y_Spectral kurtosis,gyr_y_Spectral maximum peaks,gyr_y_Spectral roll-off,gyr_y_Spectral roll-on,gyr_y_Spectral skewness,gyr_y_Spectral slope,gyr_y_Spectral spread,gyr_y_Spectral variation,gyr_y_Standard Deviation,gyr_y_Sum absolute diff,gyr_y_Total energy,gyr_y_Variance,gyr_y_Zero crossing rate
478,0.5539463194656045,0.4501374966977411,-201.24328832530304,5.555555555555555,0.0,0.0,0.0,0.0,0.0,4.999999999999996,0.0,0.0,0.0,0.0,0.03735039245092721,-0.17093199981321483,-0.009096826074196568,0.140914995605694,0.2069972926828545,38.095238095238095,25.0,0.060143715175799535,0.021642619222550466,0.010489506074413365,-0.000379627076898559,0.05487955348311682,0.01883972357536495,0.007879624028371172,0.00031981706018367057,9.523809523809524,0.01522367815376557,25.0,0.06578529942794997,127.0138570286872,0.7430845357774387,13.195440061643186,0.06012672969247238,3.4146012851974428,17.0,38.095238095238095,0.7936507936507936,1.0876280123627038,-0.011788573556113426,134.38216360058226,0.5758397053862976,0.02665406433693248,1.3321672714504973,0.4361782043036256,0.0007104391456773359,0.0
479,0.24731899425544795,0.47780488687177197,-119.42717184803523,7.142857142857142,0.0,0.0,0.0,0.0,0.0,4.999999999999996,0.0,0.0,0.0,0.0,0.02020235909790205,-0.11044779533854099,-0.004195837849435625,0.08194784678172258,0.14931900312074797,36.507936507936506,23.0,0.04115684468252291,0.01223766591973513,0.006301131546435487,-1.6998305334573867e-05,0.03885272350650851,0.009316060962502311,0.005160488248342497,-0.0002688800605706934,7.936507936507936,0.008915591279171839,23.0,0.04395656540973927,127.00412357268678,0.4423563449742893,12.315269923445952,-0.3073358062489532,3.5543483781982994,21.0,36.507936507936506,0.7936507936507936,1.1616573027733799,-0.0070107485189268084,126.7688813275156,0.49962103856690765,0.015436767096752253,0.8002437063973068,0.19473936555547083,0.00023829377839937294,0.0
480,0.13437901951991912,0.5013269530026851,-94.69260923809225,3.1746031746031744,0.0,0.0,0.0,0.0,0.0,4.999999999999996,0.0,0.0,0.0,0.0,0.01895634321299238,-0.5245513998188165,-0.004349114904252337,0.060271388650901696,0.4743355990982512,40.476190476190474,23.0,0.02964414862825709,0.010591282014572772,0.0048756244689838486,-0.0002970199022904974,0.030408752539674105,0.009252401606565767,0.0038999819626820698,-0.0005422499536550385,9.523809523809524,0.004844525470685619,24.0,0.03240117420710811,127.00282016474529,0.15085290881852517,13.780048843781227,0.023540586498708646,3.0619144449216296,16.0,40.476190476190474,0.7936507936507936,1.0191245552913284,-0.005538192656878599,156.03740112091887,0.7177322154655271,0.013079011511011497,0.6192043075609488,0.10581025159048747,0.00017106054210517122,0.0
481,2.3787898241129337,0.9827180109135586,-858.8416932558263,3.968253968253968,0.0,0.0,0.0,0.0,0.0,4.609374999999996,0.07812500000000001,0.31250000000000006,0.0,0.0,0.021814207870573473,9.203254671946501,0.041341538685998214,0.5843697055938006,0.08008970050544544,42.857142857142854,21.0,0.06353297209110548,0.06596932166935418,0.00952874388026697,0.003754147411303479,0.028872048498234635,0.010570651406021495,0.0038235326435126574,-0.0003021389742346031,5.555555555555555,0.004844525470685619,21.0,0.13632422932436586,127.0288957522253,3.237235222930069,12.190810727841082,-0.27351578117190023,3.400081379481287,16.0,42.857142857142854,0.7936507936507936,1.301069872737348,-0.05043068661877595,185.94525862042727,0.8075715848820639,0.12061449729677236,1.2101504727939052,1.8730628536322314,0.014547856958153105,0.0
482,4.851298169405036,0.22874939633579908,-803.2832616954262,5.555555555555555,0.0,0.0,0.0,0.0,0.0,3.8671874999999964,0.8593750000000002,0.27343750000000006,0.0,0.0,0.1142498066363099,1.1732486239426692,-0.06795827501353927,0.5299042192118343,0.23408405456990078,40.476190476190474,24.0,0.15385448506502547,0.09151044021352539,0.014919854483025432,-0.002882990739871005,0.11183922633809679,0.055474592911779794,0.0089945919853993,-0.00013250507564256664,7.142857142857142,0.02494559157529041,24.0,0.19468119310420523,127.0379333653073,1.3977095546396427,11.226396400471419,-0.5079378477415023,4.311995813136222,18.0,40.476190476190474,0.7936507936507936,1.4671570934209601,-0.04726216254664622,152.43808754627375,0.8428200057931703,0.1192877377346586,1.89482151934423,3.8199198184291627,0.014229564373852695,0.0
483,1.1140668297775962,0.6411816518463685,-252.37909414208332,3.1746031746031744,0.0,0.0,0.0,0.0,0.0,4.999999999999996,0.0,0.0,0.0,0.0,0.07048170953872883,-1.1352843265260348,-0.0016585862987874415,0.16632011641184793,0.6429639018076672,36.507936507936506,24.0,0.08377816449347644,0.035555003881307425,0.007259238637170077,-0.0007309422342317778,0.07505588239363337,0.02973614521793638,0.005318062818608721,-0.00043373672768377836,6.349206349206349,0.024471535773333903,23.0,0.09329333903145214,127.00577716053058,0.41260558527525315,10.753897411057427,-1.2600072750961164,3.910703370225596,17.0,36.507936507936506,0.7936507936507936,1.3153189553786715,-0.014862099587162085,141.89120566854683,0.9345291720885591,0.04104712245385138,0.9219233069205998,0.8772179762028316,0.0016848662617414698,0.0
484,1.2571380960087297,0.522142496582308,-281.99786282470404,5.555555555555555,0.0,0.0,0.0,0.0,0.0,4.999999999999996,0.0,0.0,0.0,0.0,0.0891550822746304,-1.5426948817984316,-0.006192027669218879,0.16632011641184793,0.6433959168457797,34.12698412698413,19.0,0.08779331709047863,0.04253867478590005,0.008091791116932086,-0.00047027619534083156,0.08383650412782799,0.04165501438877779,0.006088763087298124,-0.0015973242409512006,3.968253968253968,0.024471535773333903,20.0,0.09910293323140441,127.00699606627764,0.1744320887124779,9.337333913146992,-0.0803664294627766,5.076471254720775,20.0,34.12698412698413,0.7936507936507936,1.5811158428268393,-0.01664502850084301,115.67778438522399,0.9655575910480253,0.04597526345023891,1.027657471850375,0.9898725165423069,0.002113724849318874,0.0
485,3.2955528724341487,0.871077750400567,-626.9845498800915,5.555555555555555,0.0,0.0,0.0,0.0,0.0,3.7890624999999964,1.2109375000000002,0.0,0.0,0.0,0.14373599153186417,-0.1042693270995505,0.049827063293680494,0.36064803083984753,0.1718641085643555,34.92063492063492,18.0,0.13554938035716668,0.07181437460339282,0.009853179232065556,0.0013589754022232628,0.1170057011958496,0.06685670740946684,0.006911658797079723,0.0011003868541339668,3.968253968253968,0.02486355144124807,17.0,0.16045718063050898,127.01352704147499,0.7612845408595882,8.299632818468263,-0.5155532805043986,6.849481608461078,21.0,34.92063492063492,0.7936507936507936,2.0878008802846,-0.03706223900650512,112.86202520419974,0.9244666149919198,0.08586543134859304,1.2513537624723257,2.5949235216016917,0.0073728723006799435,0.0
486,3.3978119323592093,0.5056653630612551,-630.9458099561695,3.968253968253968,0.0,0.0,0.0,0.0,0.0,3.671874999999997,1.3281250000000002,0.0,0.0,0.0,0.14027541777000202,-0.32853710671224334,-0.022308015903424416,0.36064803083984753,0.6305434675082519,25.396825396825395,19.0,0.13767334270754944,0.07558449408514725,0.014577165171857857,1.0809300781745496e-05,0.10950898382649701,0.06127813409951978,0.010104206788030458,0.0008565643736642425,4.761904761904762,0.023840781759612902,20.0,0.16292760883765625,127.02909580919712,0.7212646517723038,7.3913052539047825,-0.10350268542930509,8.282805462544294,23.0,25.396825396825395,0.7936507936507936,2.1867817663898577,-0.03733912438958932,72.10430483034266,0.7959907365097856,0.08712896435334215,1.851299976825948,2.6754424664245744,0.007591456429285966,0.0
487,1.171958260268589,0.516530716871174,-342.34466521582704,8.73015873015873,0.0,0.0,0.0,0.0,0.0,4.882812499999996,0.11718750000000003,0.0,0.0,0.0,0.05354402587177412,1.9968314248155448,-0.0022081795528183837,0.2482831277236522,0.15889325002744442,38.888888888888886,19.0,0.08481890108204249,0.03387173707963907,0.014103748011301102,-0.0008579159439750092,0.07414233179083832,0.02562978621621598,0.011030864120015648,-0.0007635212519894949,7.936507936507936,0.023840781759612902,19.0,0.09568659210332633,127.02436149254967,1.2932285958747776,12.459042431199698,-0.23375562765115201,4.016749498124992,21.0,38.888888888888886,1.5873015873015872,1.3480302951840173,-0.020090129644948676,137.7061714982762,0.5147990444514776,0.04429083344872892,1.79117599743524,0.9228017797390465,0.0019616779275830444,0.0
488,0.8612853306693216,0.49756600206314805,-320.3415184254325,5.555555555555555,0.0,0.0,0.0,0.0,0.0,4.999999999999996,0.0,0.0,0.0,0.0,0.06421590977681588,-0.5162823999467876,-0.011548252445195252,0.18393143722320499,0.3516139989035532,29.365079365079364,21.0,0.07176946271269069,0.032735698405384574,0.008760676219315183,-2.178026908018465e-05,0.07013249396605475,0.03263505200097664,0.0065380523140311855,0.0002974431219973789,4.761904761904762,0.007512696707264727,21.0,0.08202921214941708,127.00978892681732,0.4319758115231027,8.304368928052973,-0.43676277244996087,6.690834742793528,18.0,29.365079365079364,0.7936507936507936,1.9549809355917023,-0.018935872182887316,82.94100929426884,0.8203174218756074,0.03972324090234552,1.1126058798530283,0.6781774257238753,0.0015779358677857759,0.0
489,0.5868625837618272,0.5128282061071111,-208.50649710084323,5.555555555555555,0.0,0.0,0.0,0.0,0.0,4.999999999999996,0.0,0.0,0.0,0.0,0.04106329755607085,-0.15303371525192722,-0.0033686321897478558,0.1371121490162422,0.3318334902894669,34.12698412698413,25.0,0.0607390470215281,0.024098889015544193,0.0065000400419678896,0.00021660174902295197,0.05838482969815659,0.020505521073613298,0.005177336918763972,0.00015476832383911482,3.968253968253968,0.007512696707264727,25.0,0.06771162334222446,127.00430938791231,0.5016989699407403,9.17250510822386,-0.6777537710236934,4.835667566161339,21.0,34.12698412698413,0.7936507936507936,1.6085430749904184,-0.012310189136294026,115.9308832027991,0.9525038939945446,0.02992711316775932,0.825505085329922,0.46209652264710804,0.0008956321025558732,0.0
490,0.4325319267898492,0.5063649267703957,-144.1794981111217,3.968253968253968,0.0,0.0,0.0,0.0,0.0,4.999999999999996,0.0,0.0,0.0,0.0,0.027587303400585406,-0.7205640330736762,-0.005417081060453183,0.09634274399266723,0.21269979107046358,36.507936507936506,26.0,0.055046961012458734,0.015332539622241348,0.007058112506290715,-0.00025500728255383273,0.05521728185448475,0.013823066357614475,0.005347131932139343,-0.0004888511016808567,8.73015873015873,0.01628779910305714,25.0,0.0581305055719086,127.00523122573635,-0.1503106108612806,12.320037615597563,-0.34098587825307675,3.512758720403118,19.0,36.507936507936506,0.7936507936507936,1.1444192344738375,-0.008463696637389289,133.03388712658892,0.6847800058248096,0.01868121412913371,0.8963802882989208,0.3405763203069679,0.0003489877613385449,0.0
491,0.33931315466436185,0.6253668839184946,-113.37314132040471,6.349206349206349,0.0,0.0,0.0,0.0,0.0,4.999999999999996,0.0,0.0,0.0,0.0,0.020543792851087962,-0.47751030859812493,0.001768349935377428,0.08259057263468413,0.3204633648210552,34.92063492063492,22.0,0.04939700274197645,0.011787147915489342,0.005944088994861306,-0.0001761909156062282,0.04934550233824803,0.009701438359570307,0.004690984333239792,-0.00046590679802581414,8.73015873015873,0.01628779910305714,23.0,0.051486736358166335,127.00391331433413,-0.2179183850550135,12.65971499116439,-0.003421438773169912,3.3884518942649544,16.0,34.92063492063492,0.7936507936507936,1.0841164100197214,-0.006650063350128894,125.96130756319306,0.534273029421753,0.014519646721752507,0.7548993023473859,0.26717571233414317,0.00021082014092449835,0.0
492,0.21715318837635786,0.4003738440980788,-100.73282449039141,4.761904761904762,0.0,0.0,0.0,0.0,0.0,4.999999999999996,0.0,0.0,0.0,0.0,0.030648727325470207,-0.9954917031069441,-0.00902973870151792,0.07345061769719255,0.635428787635034,34.12698412698413,23.0,0.036972820127069914,0.015156107777448897,0.003917946286150283,5.131654986697125e-05,0.03735953433771039,0.015261024472129426,0.003412938158471414,-0.00022659809284697463,5.555555555555555,0.005868403307993187,23.0,0.04118870335650657,127.00159810078078,0.0020834425933967857,10.30321412219485,-0.15465315662075768,4.038238295787531,17.0,34.12698412698413,0.7936507936507936,1.298476540592548,-0.005936631470652593,121.88118728090076,0.9484439529674797,0.018152681786491758,0.497579178341086,0.17098676250106914,0.00032951985604162963,0.0
493,0.9366185674493499,0.8789864912326536,-494.13369933832695,6.349206349206349,0.0,0.0,0.0,0.0,0.0,4.726562499999996,0.23437500000000006,0.03906250000000001,0.0,0.0,0.023623121127908743,13.3968093889263,0.02460093625603694,0.44958168960252204,0.06811147801779174,44.44444444444444,22.0,0.047677947976983145,0.038009530870313155,0.005938175112352696,0.003215248770446549,0.03017232775291822,0.012033542917538682,0.0033775396474743594,0.0008984513178246951,8.73015873015873,0.0043304938292285135,23.0,0.08554140844174853,127.00834721383053,3.5802350171759323,14.557231565596775,-0.2738387893617483,2.7807840308259,18.0,44.44444444444444,0.7936507936507936,0.9841403362920995,-0.028831625379235545,196.53294029223332,0.8148051807258645,0.07102215031173116,0.7541482392687924,0.7374949349994881,0.005044145834902135,0.0
494,5.484612264067652,0.6494849233213887,-229.60096394747507,3.968253968253968,0.0,0.0,0.0,0.0,0.0,1.7968749999999984,3.203125000000001,0.0,0.0,0.0,0.03188031656343088,2.867538319471196,0.00827208770949697,0.320897650385432,0.2826343483335147,42.857142857142854,20.0,0.20359279704594718,0.025747887613280097,0.007899713108147416,0.0008025197537734192,0.20992917354815321,0.014015659649936535,0.004368453577434123,0.00018742176689848233,8.73015873015873,0.06292447926297684,19.0,0.20699887273371448,127.0121593375658,-0.8665781057255548,13.67780311647962,-0.30949944382510103,2.876576055676854,20.0,42.857142857142854,0.7936507936507936,1.0114072369492668,-0.013432314774814423,189.85907076298167,0.9028443897984108,0.0373966081889292,1.0032635647347217,4.318592333911536,0.0013985063040362867,0.0
495,4.0510153961081,0.42982436721802064,-319.0979272852427,3.1746031746031744,0.0,0.0,0.0,0.0,0.0,3.359374999999997,1.6406250000000004,0.0,0.0,0.0,0.08532941737242034,-0.6698239508296071,-0.03382650702016631,0.320897650385432,0.3639848214851414,40.476190476190474,21.0,0.17014595499154017,0.04464116323142624,0.0060305575754191236,-0.0011948879033362191,0.16400975797551465,0.046907958048792234,0.003499481440209118,-0.0014626861201274821,6.349206349206349,0.09007901487442892,20.0,0.17790041535110176,127.0083752031252,0.35340773395998043,11.77828082069762,-0.39318545003197464,3.7008021339844843,13.0,40.476190476190474,0.7936507936507936,1.2827045207345296,-0.01875381776401325,164.35438709108286,0.945773393378875,0.0519510517902315,0.7658808120782287,3.1897759024473227,0.002698911782111316,0.0
496,1.3389380473801689,0.3920749230488473,-242.0151243767208,3.1746031746031744,0.0,0.0,0.0,0.0,0.0,4.999999999999996,0.0,0.0,0.0,0.0,0.056824457233526166,-0.815129386512961,-0.025002577682148367,0.16317502795882824,0.20028596863112944,42.06349206349206,22.0,0.09536557421794814,0.030519022923493254,0.0024511411084199818,-0.0010540203985035664,0.08970918556104639,0.023889593134797875,0.0020112127304482696,-0.0009478252445996732,5.555555555555555,0.026432357802872994,22.0,0.10227635843711667,127.00064607297286,-0.0023532899171395424,11.822502274062161,-0.48212885297135394,3.5503909666354083,17.0,42.06349206349206,0.7936507936507936,1.3085233703519936,-0.014222245110651382,181.20103303875874,0.9266873096907686,0.036957553344865716,0.3112949207693377,1.0542819270709989,0.0013658607492385952,0.0
497,0.31546679867935845,0.2578967608733562,-173.3678973018696,3.968253968253968,0.0,0.0,0.0,0.0,0.0,4.999999999999996,0.0,0.0,0.0,0.0,0.05741740045523659,-1.376802369651763,-0.01979272290791628,0.08933935624766386,0.391962362220101,42.06349206349206,22.0,0.03950954611983913,0.026970195765738475,0.0020713752284757204,-0.0006894892078414682,0.029305141650484055,0.021869301017531075,0.0017048460668997283,-0.0005320573586208577,5.555555555555555,0.00019852690121907013,21.0,0.0496445804160181,127.00047295352108,0.41683990964109735,11.305414954535925,-0.547095603100122,3.687897280208835,19.0,42.06349206349206,0.7936507936507936,1.3439715756171589,-0.010198756387397227,177.93840337919335,0.945254448871059,0.03005960961301381,0.2630646540164165,0.248399054078235,0.0009035801300867922,0.0
498,0.034515253755377666,0.5013550065801997,-65.51282577180942,4.761904761904762,0.0,0.0,0.0,0.0,0.0,4.999999999999996,0.0,0.0,0.0,0.0,0.013822993769028003,-0.68265997765439,-0.0006410977855762315,0.038908106158323366,0.27184342196744243,38.095238095238095,27.0,0.013906461754377413,0.007561486090931018,0.002812318503391617,-6.094572123361668e-05,0.011196887355162206,0.006122484547500886,0.00231117163463879,0.00027210184185466266,7.142857142857142,0.00019852690121907013,26.0,0.01642103589801472,127.00079150866557,0.5885859117278096,11.569097093206182,-0.09347713223515702,3.857163037797258,18.0,38.095238095238095,0.7936507936507936,1.341428436440258,-0.003851927452739445,144.23075092279433,0.7977424334601243,0.00873273962957366,0.3571644499307353,0.027177365161714696,7.62607414379263e-05,0.0
499,0.29626729907721716,1.027948035548077,-237.71365938452368,4.761904761904762,0.0,0.0,0.0,0.0,0.0,4.999999999999996,0.0,0.0,0.0,0.0,0.0262764408479059,3.089714606480592,0.015648384701330117,0.1671880319504789,0.21886674062508152,35.714285714285715,28.0,0.03322956119264557,0.02404808318737816,0.007319689895930268,0.00021990941034080827,0.02219657435348154,0.013119027733525437,0.0038632636361532477,0.0007241638486209963,4.761904761904762,0.0018923055635856989,28.0,0.04811016809408131,127.00765019003332,1.927010860840678,10.369847098767824,-0.4952860924024248,4.059475668984812,16.0,35.714285714285715,0.7936507936507936,1.4020660933518792,-0.014007927519783093,142.11893249841677,0.952110112089396,0.03479058115330904,0.9296006167831441,0.2332813378560765,0.0012103845369849822,0.0
500,0.411847137161496,0.5903542286557222,-234.29617391763438,7.936507936507936,0.0,0.0,0.0,0.0,0.0,4.999999999999996,0.0,0.0,0.0,0.0,0.031116228640748568,1.4849794447195626,-0.0005755860096538211,0.1671880319504789,0.5583785256443083,38.095238095238095,28.0,0.04559331413809873,0.02570606551994983,0.010811362286985836,0.00012510690242498347,0.034306921737832174,0.013263886551428997,0.008592710683311116,0.0015149302149778075,6.349206349206349,0.0018923055635856989,27.0,0.05672350270455966,127.01266539135955,1.4444117254253248,11.7302450288064,-0.591659753354697,3.4908615338483457,22.0,38.095238095238095,0.7936507936507936,1.2041428525668003,-0.01377127424359129,146.36089981909373,0.9025351844952587,0.03374619185891697,1.3730430104472011,0.3242890843791307,0.001138805464978834,0.0
